,ticker,date,marketcap,pb,mom,volume,volatility,roe,accruals,agr,sector,mktvol
38637,AVAV,2023-11-10,3196.7,5.6,0.2000430431507585,226602.2,0.05720567536645111,-0.24790200597916084,-0.2112931305056549,-0.01997501496131282,Industrials,0.1568115661039658
38860,AVD,2023-11-10,258.5,0.7,-0.551103445225775,534423.4,0.04597741517328777,0.031163146004106686,0.0643931800820254,0.009616184515139015,Basic Materials,0.1568115661039658
38905,AVDL,2023-11-10,957.3,8.7,0.3199498117942283,1147688.6,0.07358725746609038,-1.5452371534860154,-0.23402280665017308,-0.06533670003010317,Healthcare,0.1568115661039658
38992,AVDX,2023-11-10,1923.8,3.0,-0.009900990099009799,2966720.2,0.07604385383149297,-0.12976647337540484,-0.10750712175825716,0.009291803253553166,Technology,0.1568115661039658
39464,AVNS,2023-11-10,953.6,0.8,-0.2992783896695783,244764.4,0.05845871142245537,-0.043909011650947134,-0.08623286042640882,-0.00722317158981578,Healthcare,0.1568115661039658
39561,AVNT,2023-11-10,2976.4,1.3,0.15206889308968696,451205.6,0.03631666220729071,0.25456383997246096,0.15920997428974062,-0.021070979144862,Basic Materials,0.1568115661039658
39658,AVNW,2023-11-10,344.6,1.5,-0.09882352941176475,76669.8,0.06278449859641021,0.08403191364650879,-0.0017055550064475496,0.03100754781970072,Technology,0.1568115661039658
39755,AVO,2023-11-10,627.2,1.3,-0.44362292051756014,114505.4,0.047186279911807016,-0.09823855057876195,-0.16044287871162558,-0.0027311211252218914,Consumer Defensive,0.1568115661039658
39852,AVPT,2023-11-10,1360.9,6.8,0.5557939914163088,1081412.2,0.04456365894892447,-0.1862336485141476,-0.25323030712356037,0.006656432092391196,Technology,0.1568115661039658
40143,AVTA,2023-11-10,954.2,2.4,0.09466950959488263,350740.6,0.07062106855827167,0.7340144679830356,0.7712381590708193,-0.05464987285450518,Financial Services,0.1568115661039658
40240,AVTE,2023-11-10,314.1,2.2,-0.4318181818181819,58636.6,0.07912919874888155,-0.4926454496239216,-0.10138567331283044,0.00012610250890698893,Healthcare,0.1568115661039658
40465,AVXL,2023-11-10,470.4,3.2,-0.5807345807345807,1035016.4,0.05900832777019473,-0.3627478138437371,-0.1802879714623498,-0.0038861288018957607,Healthcare,0.1568115661039658
40797,AWI,2023-11-10,3575.1,6.1,-0.08948360931001509,313243.2,0.03274300937085929,0.4046594982078853,-0.024731182795698924,-0.0037499267592430163,Basic Materials,0.1568115661039658
41010,AWR,2023-11-10,2866.0,3.7,-0.10881322493962386,235796.2,0.027256782964290613,0.1659997303491978,0.05222866388027504,0.027096895736085314,Utilities,0.1568115661039658
41301,AX,2023-11-10,2091.6,1.1,-0.16326530612244894,812396.0,0.06865387811406878,0.17616036082248177,0.0958906476120361,0.03129085558400213,Financial Services,0.1568115661039658
41495,AXGN,2023-11-10,216.1,2.2,-0.6931380107941403,518122.4,0.09451756070567766,-0.23623416032571404,-0.19411701916772137,-0.0011528168886378864,Healthcare,0.1568115661039658
41611,AXL,2023-11-10,780.8,1.3,-0.2710280373831776,1183578.8,0.05040638020308448,-0.0009571286141575274,-0.7853240279162512,-0.009254024324605536,Consumer Cyclical,0.1568115661039658
41769,AXNX,2023-11-10,2553.9,4.2,-0.142533570619641,494876.2,0.05609191037271565,-0.0203520599314473,-0.02324786440781477,0.010923118420048006,Healthcare,0.1568115661039658
42060,AXR,2023-11-10,85.5,0.8,0.42523768366464987,3877.8,0.05291298149983037,0.20224601325500396,0.12645140387739837,0.0476422918345103,Real Estate,0.1568115661039658
42254,AXSM,2023-11-10,2717.1,10.1,0.1264192509744111,981190.6,0.06912578554617475,-1.0488852757066862,-0.3094550377207275,0.15670850896266164,Healthcare,0.1568115661039658
42891,AYX,2023-11-10,2658.8,39.7,-0.25291746233821344,3875277.2,0.09302581976925053,-2.7827818436810436,-2.3699615640511396,0.037203852321573416,Technology,0.1568115661039658
43183,AZTA,2023-11-10,2859.1,1.0,0.021020408163265225,445520.6,0.053789681919356326,-0.01295718345515106,-0.008641834286609983,-0.046727542793759236,Healthcare,0.1568115661039658
43293,AZZ,2023-11-10,1169.8,1.3,0.23655093475772615,79806.8,0.038089496456485676,0.04301404462133099,-0.09669384129644075,-0.0401866022875097,Industrials,0.1568115661039658
43390,B,2023-11-10,1229.9,0.9,-0.11860776439089682,775508.8,0.08349799549047698,0.017900672184980718,-0.057873375295653506,0.10055118549418962,Industrials,0.1568115661039658
43669,BAFN,2023-11-10,39.0,0.4,-0.3830984135010429,5330.6,0.05285969524554343,0.022466167479563096,-5.2430363399052,0.043006580170998454,Financial Services,0.1568115661039658
43960,BALY,2023-11-10,459.0,0.5,-0.5873493975903614,915948.4,0.08020225800583551,-0.4216975771148748,-0.5960704597682208,0.024342244344199626,Consumer Cyclical,0.1568115661039658
44057,BANC,2023-11-10,649.7,0.6,-0.2237556984949729,1406049.6,0.07244886596838279,0.08765041205005057,-0.028778579824426418,-0.0034599773351645657,Financial Services,0.1568115661039658
44154,BAND,2023-11-10,310.8,1.1,-0.5158329508949059,430296.4,0.09603956544315441,0.09889940228059728,-0.008024879243035797,0.016598768769245487,Technology,0.1568115661039658
44251,BANF,2023-11-10,2699.6,2.0,-0.13357287269146567,58926.8,0.039157779751545455,0.16738335546139618,-0.012595264297443644,-0.006866397069267172,Financial Services,0.1568115661039658
44348,BANR,2023-11-10,1455.3,1.0,-0.3724631458422786,114760.4,0.04927268760436363,0.12915023961176927,-0.049481371360316315,-0.013471714680900915,Financial Services,0.1568115661039658
44542,BASE,2023-11-10,775.8,5.7,0.15591397849462396,119308.0,0.09046268484273835,-0.5185353634661583,-0.2954168127142625,-0.020915690432725786,Technology,0.1568115661039658
44612,BATL,2023-11-10,107.5,1.1,-0.586410635155096,24958.2,0.11788634870170348,1.2206280568441823,0.6001595331556078,0.0236496414636429,Energy,0.1568115661039658
44990,BBCP,2023-11-10,369.8,1.2,0.18767123287671228,137499.6,0.057755799408826324,0.10651042428896346,-0.20064840816312476,0.02565337488084829,Industrials,0.1568115661039658
45087,BBDC,2023-11-10,1000.2,0.8,0.1205496564647095,443760.6,0.03186867769361672,0.0731721245738661,0.01379602018461457,-0.009077419350109417,Financial Services,0.1568115661039658
45430,BBSI,2023-11-10,694.0,3.8,-0.006736526946107824,45393.2,0.03357473722599102,0.2681676963937244,0.038019824300619245,-0.002555429244036511,Industrials,0.1568115661039658
45527,BBW,2023-11-10,363.4,3.4,0.610987824626642,204749.4,0.050580707503660234,0.47025190911966896,-0.19847916998612178,-0.0047122187400303606,Consumer Cyclical,0.1568115661039658
45942,BCBP,2023-11-10,178.9,0.6,-0.406778756338404,27867.6,0.05753590793296926,0.11909093883138681,-0.02391012397127497,0.0378266070327804,Financial Services,0.1568115661039658
46393,BCML,2023-11-10,241.1,0.8,0.03215333054042735,17557.8,0.03475509040401403,0.09430048748828038,-0.043782026637210085,0.003251986996783973,Financial Services,0.1568115661039658
46490,BCO,2023-11-10,3339.6,7.2,0.1324671132273425,314426.8,0.03795017652616321,0.28538860103626945,-0.9009326424870466,0.013275169344533433,Industrials,0.1568115661039658
46684,BCOW,2023-11-10,39.2,0.6,-0.3480392156862745,1392.8,0.03840906069002109,-0.009570902332990409,-0.025712673812763414,0.008218857111633726,Financial Services,0.1568115661039658
46891,BCSF,2023-11-10,988.4,0.9,0.33006650332516596,243697.4,0.02383173170419028,0.12085062805964014,0.001957368949144218,0.004337621895813548,Financial Services,0.1568115661039658
47050,BCYC,2023-11-10,563.8,1.4,-0.3029989658738367,330709.2,0.06225752463669546,-0.5618569385208663,-0.4100429106180955,0.12949750047932818,Healthcare,0.1568115661039658
47147,BDC,2023-11-10,2698.9,2.3,-0.042715227324805594,376286.6,0.05923501841199036,0.22958794990711165,-0.08297653194656839,0.013693787857401274,Technology,0.1568115661039658
47244,BDL,2023-11-10,50.9,0.9,0.028165954673810667,4023.6,0.043202097592050535,0.09391163158147432,-0.07853030653531726,0.011994352773265327,Consumer Cyclical,0.1568115661039658
47691,BE,2023-11-10,2361.5,4.9,-0.4764086120018324,8751769.0,0.07648198689235346,-0.9222756394590674,0.42708156153854676,0.054116355477713984,Industrials,0.1568115661039658
47788,BEAM,2023-11-10,1806.1,2.3,-0.5629295110936579,1432363.0,0.09332716894271785,-0.4066329526789916,0.05157695643324851,-0.011103336932428931,Healthcare,0.1568115661039658
48055,BEEM,2023-11-10,83.8,1.6,-0.5453964194373402,109548.0,0.08076731249225531,-0.686548501047235,-0.1941604926693551,0.1256645635858027,Technology,0.1568115661039658
48152,BELFA,2023-11-10,653.3,2.0,0.35537140813163237,3268.4,0.07631475325433627,0.2600852260548225,-0.0746902624516638,0.0023433592402732906,Technology,0.1568115661039658
48746,BFC,2023-11-10,848.3,1.5,-0.12829957028852068,16817.2,0.04277654564234893,0.095152342674016,0.0061033823321792,0.0783844640967033,Financial Services,0.1568115661039658
48843,BFH,2023-11-10,1361.5,0.5,-0.23251303493614783,576492.8,0.06664509650217194,0.20413949532180323,-0.5016539079482091,-0.003870428605985965,Financial Services,0.1568115661039658
49037,BFIN,2023-11-10,110.7,0.7,-0.12016989536931522,7060.6,0.0275668398236841,0.07049474829860611,-0.021432973603807977,-0.01972377786917867,Financial Services,0.1568115661039658
49339,BFS,2023-11-10,840.9,2.1,-0.14490129947425834,35377.6,0.043427797550070625,0.12950145621671177,-0.15848076778781797,0.020343032283956175,Real Estate,0.1568115661039658
49436,BFST,2023-11-10,517.5,0.9,-0.20550893049279095,35559.4,0.07052118388316952,0.12282080381622862,-0.015677751882207085,0.02779301143629298,Financial Services,0.1568115661039658
49727,BGC,2023-11-10,3126.3,3.7,0.48365679264555683,1764212.2,0.05608115518806564,0.024926508755745497,-0.41094582491736437,-0.04983001793463282,Financial Services,0.1568115661039658
49824,BGFV,2023-11-10,116.9,0.5,-0.3940400099609861,204993.6,0.06335772521642062,0.013371199918939251,-0.07282084714217844,-0.02138353438496654,Consumer Cyclical,0.1568115661039658
50116,BGS,2023-11-10,654.2,0.8,-0.43554646158188104,1627279.2,0.0651680012241246,-0.05175696038419697,-0.296217588253898,-0.001747085396218817,Consumer Defensive,0.1568115661039658
50213,BGSF,2023-11-10,106.6,1.2,-0.25219820856274155,16547.8,0.03742457968718648,-0.08190373471117918,-0.1529186880206933,0.07129994032257336,Industrials,0.1568115661039658
50388,BH,2023-11-10,324.5,0.6,0.017931320963721964,3812.6,0.04471706102475181,0.034917941636811736,-0.09668581354662835,-0.010027142928001442,Consumer Cyclical,0.1568115661039658
50485,BHB,2023-11-10,387.2,1.0,-0.21080438515387667,23701.4,0.042700839694914165,0.11731684628249661,-0.0022019020475214993,0.00914842573479957,Financial Services,0.1568115661039658
50582,BHE,2023-11-10,867.4,0.8,-0.14057126307786993,169853.8,0.03740517754906764,0.06518210277528752,0.08007823923371574,0.006230838038805198,Technology,0.1568115661039658
50679,BHF,2023-11-10,3015.7,0.7,-0.12710931768158473,398576.8,0.04534654630722533,-0.40841054882394867,-0.08820384889522452,0.0036822120662576285,Financial Services,0.1568115661039658
50935,BHLB,2023-11-10,883.0,0.9,-0.2829719161038037,193886.8,0.05330066337799162,0.10422495495390617,-0.07168880489770366,0.01090796064633115,Financial Services,0.1568115661039658
50993,BHM,2023-11-10,54.7,0.4,-0.4372852233676976,3831.2,0.04741389984338989,-0.024783139659318384,0.07345553890896273,-0.03368642797307142,Real Estate,0.1568115661039658
51177,BHVN,2023-11-10,1953.9,5.0,0.668100799016595,1089571.4,0.1520748313334039,-1.1499446112779446,-0.3678345011678345,0.2697953334169876,Healthcare,0.1568115661039658
51423,BIGC,2023-11-10,640.7,32.2,-0.0978809283551968,1185818.8,0.08286491792412631,-2.977771123736279,-1.710228750187145,-0.024088892332298717,Technology,0.1568115661039658
52489,BJRI,2023-11-10,627.6,1.7,-0.29858267716535425,420445.0,0.06063971317582924,0.04374317390861554,-0.21175685594181623,0.004721736885731298,Consumer Cyclical,0.1568115661039658
52877,BKE,2023-11-10,1673.8,3.8,-0.06744309751112854,329116.0,0.03835171980753862,0.5752286937049439,-0.04011535826311916,0.015529122838163767,Consumer Cyclical,0.1568115661039658
53050,BKH,2023-11-10,3341.1,1.1,-0.17878001297858537,535143.0,0.03527596011458912,0.08245401526508238,-0.19128983608338496,0.016150170769421823,Utilities,0.1568115661039658
53696,BKTI,2023-11-10,47.6,2.6,0.18902953586497895,8389.2,0.08533779880628546,-0.3064609227690768,-0.19604674131937763,0.002716824469735979,Technology,0.1568115661039658
53793,BKU,2023-11-10,1685.5,0.7,-0.3622554524499084,569147.0,0.07480218087392103,0.08911374727809823,-0.1397827294109857,-0.00821660212990405,Financial Services,0.1568115661039658
53987,BL,2023-11-10,3203.8,14.9,-0.20036540803897696,507617.4,0.05095863049928984,0.27098991389042326,-0.43887379560127737,0.017915773855806894,Technology,0.1568115661039658
54053,BLBD,2023-11-10,578.3,55.4,0.5846560846560847,170859.0,0.08657383886141683,-2.1057809776677363,-5.236858822954504,0.016316042170461564,Consumer Cyclical,0.1568115661039658
54665,BLFS,2023-11-10,501.5,1.5,-0.5193458316713203,577518.6,0.11499422034212953,-0.22688227740187986,-0.22397671231398447,-0.020057614016283587,Healthcare,0.1568115661039658
54762,BLFY,2023-11-10,207.0,0.6,-0.3772691397000789,82220.0,0.03310349586370352,-0.0031906008165709077,-0.0019827860476659175,0.014342219514624999,Financial Services,0.1568115661039658
55150,BLMN,2023-11-10,1974.2,5.0,-0.04184837302918476,1299869.8,0.04274979398496568,0.7748001755529252,-0.6198584641483392,0.010096859600610353,Consumer Cyclical,0.1568115661039658
55619,BLZE,2023-11-10,207.6,3.8,0.11397849462365572,167305.8,0.0978766455142864,-0.9036550472264099,-0.657262406547088,-0.04230277770071467,Technology,0.1568115661039658
55744,BMBL,2023-11-10,2680.3,1.6,-0.45129615082482333,5241442.0,0.05638130453438788,-0.05293356288287144,-0.15422460757331577,-0.004008306794975547,Technology,0.1568115661039658
55841,BMEA,2023-11-10,303.5,1.5,0.34513274336283195,467078.2,0.09321033094261082,-0.6997246521601403,-0.08920945117246197,0.12590986818611571,Healthcare,0.1568115661039658
56132,BMRC,2023-11-10,293.3,0.7,-0.4685108344859381,37991.8,0.06408950724838905,0.07636876233436707,-0.04518214057839835,-0.018722364161296356,Financial Services,0.1568115661039658
56781,BNL,2023-11-10,2720.8,0.9,-0.07909820405043944,731294.0,0.035996876192410925,0.05926629843770828,-0.028128040971459312,0.004478847281498943,Real Estate,0.1568115661039658
56975,BOC,2023-11-10,449.5,0.8,-0.4352853412905632,108463.2,0.038000792602665145,0.0010680004310617394,-0.02569870154823259,0.036275865279937536,Communication Services,0.1568115661039658
57193,BOH,2023-11-10,2069.4,1.5,-0.36802586296798423,356579.6,0.07091095362338416,0.14989253819010284,0.009974888496320786,0.004347849731068054,Financial Services,0.1568115661039658
57484,BOOM,2023-11-10,317.2,0.8,-0.03510392609699753,228093.6,0.0652056455781528,0.06833776388601605,-0.09343231213562854,0.008759182753551586,Energy,0.1568115661039658
57581,BOOT,2023-11-10,2196.2,2.6,0.237679351216469,906725.4,0.054179245686912146,0.20318676613671605,-0.17072006487286798,0.01532002667442467,Consumer Cyclical,0.1568115661039658
57678,BOTJ,2023-11-10,45.4,0.9,-0.12792699724517897,1946.8,0.03367475627915244,0.17797627245361716,-0.03413540047612489,-0.0022851838953106274,Financial Services,0.1568115661039658
57704,BOWL,2023-11-10,1546.2,37.0,-0.2848402447314753,1501748.4,0.06379044091677881,1.861603075004423,0.2402576498736787,0.5083774008777562,Consumer Cyclical,0.1568115661039658
57916,BPMC,2023-11-10,3577.5,17.7,0.12121906507791014,631111.4,0.06866670108719405,-1.5379658921090498,-0.20901688204747157,-0.06876056574456357,Healthcare,0.1568115661039658
58466,BRC,2023-11-10,2600.5,2.6,0.1842823755542451,328618.6,0.02643008915657434,0.18095781166238567,-0.035488457868581354,0.004010426193524763,Industrials,0.1568115661039658
58636,BRDG,2023-11-10,916.0,12.1,-0.4460106208614699,398194.0,0.07314026547234756,0.1906817972137651,-1.7415505735461452,0.019596158154698173,Financial Services,0.1568115661039658
58932,BRID,2023-11-10,95.4,0.7,-0.08852867830423927,2739.8,0.03070441464149038,0.034737309410345765,0.05632142815049953,-0.013135707444093314,Consumer Defensive,0.1568115661039658
59164,BRKL,2023-11-10,760.7,0.7,-0.3345301757066462,329729.2,0.050546872107540344,0.07308397563748362,-0.03400567744010435,0.06118789590975471,Financial Services,0.1568115661039658
60014,BRP,2023-11-10,2315.1,3.9,-0.23095567867036015,949683.6,0.05244273768581985,-0.1733082670795748,-0.23486175633787523,0.000805774655507685,Financial Services,0.1568115661039658
60111,BRSP,2023-11-10,821.5,0.6,-0.06283773351860422,601249.6,0.05390947106739193,0.0037323363573788315,-0.09856953764074607,-0.07326079948345943,Real Estate,0.1568115661039658
60208,BRT,2023-11-10,312.2,1.3,-0.09030065897858308,43471.4,0.029760192699776408,0.0057012811487815096,-0.07702262785614819,-0.007702638539396123,Real Estate,0.1568115661039658
60487,BRY,2023-11-10,538.0,0.8,0.08331183905081252,921687.2,0.047220338201427375,0.06196058058677449,-0.23590498707031335,0.014406997477693695,Energy,0.1568115661039658
60669,BSBK,2023-11-10,95.4,0.7,-0.33837934105075707,3866.4,0.025663154225328166,0.03407647693104365,0.0011244849760089902,-0.004003693374361683,Financial Services,0.1568115661039658
60766,BSET,2023-11-10,137.5,0.7,-0.16747749259072853,17879.4,0.04220279946161702,0.030882865739126377,-0.07061162955598103,-0.021370218591378998,Consumer Cyclical,0.1568115661039658
60965,BSIG,2023-11-10,672.8,21.6,-0.1324178027265439,273757.0,0.04067921181234682,1.5983073900559166,1.406276761875976,-0.15808770925740445,Financial Services,0.1568115661039658
61256,BSRR,2023-11-10,262.4,0.8,-0.1192373363688104,17736.0,0.04066884655752358,0.11608381480550314,-0.04350051218712445,0.014152662501702329,Financial Services,0.1568115661039658
61353,BSVN,2023-11-10,202.0,1.2,-0.09312927385216552,12261.0,0.046113660924351915,0.24027328963161296,0.005741096683761258,0.03070281733288094,Financial Services,0.1568115661039658
61644,BTAI,2023-11-10,151.3,25.8,-0.8022741629816803,3589279.6,0.24882955246625726,-3.090644633134067,-0.647907702851921,-0.12302263116759893,Healthcare,0.1568115661039658
62211,BTU,2023-11-10,2974.7,0.9,-0.13612126496529053,2740219.6,0.05672115736064772,0.3525824252533194,-0.06554341516463007,0.012845283152034925,Basic Materials,0.1568115661039658
62458,BUSE,2023-11-10,1096.3,0.9,-0.25938236771924417,96579.0,0.03883949668118944,0.11079834844988252,-0.03706846265106433,-0.0048420608156505285,Financial Services,0.1568115661039658
